id,condition_level,response,utt,exp,condition_name
R_AigZ4JUDCLRa39n,good,5,good,smile,state_manipulation
R_AigZ4JUDCLRa39n,bad,5,good,smile,state_manipulation
R_AigZ4JUDCLRa39n,no_info,4,good,smile,state_manipulation
R_AigZ4JUDCLRa39n,good,3,bad,smile,state_manipulation
R_AigZ4JUDCLRa39n,bad,1,bad,smile,state_manipulation
R_AigZ4JUDCLRa39n,no_info,2,bad,smile,state_manipulation
R_AigZ4JUDCLRa39n,good,2,good,frown,state_manipulation
R_AigZ4JUDCLRa39n,bad,4,good,frown,state_manipulation
R_AigZ4JUDCLRa39n,no_info,3,good,frown,state_manipulation
R_AigZ4JUDCLRa39n,good,2,bad,frown,state_manipulation
R_AigZ4JUDCLRa39n,bad,1,bad,frown,state_manipulation
R_AigZ4JUDCLRa39n,no_info,2,bad,frown,state_manipulation
R_AigZ4JUDCLRa39n,NA,1,good,smile,state_manipulation
R_AigZ4JUDCLRa39n,NA,1,bad,smile,state_manipulation
R_AigZ4JUDCLRa39n,NA,1,good,frown,state_manipulation
R_AigZ4JUDCLRa39n,NA,1,good,smile,state_manipulation
R_AigZ4JUDCLRa39n,NA,1,bad,smile,state_manipulation
R_AigZ4JUDCLRa39n,NA,1,good,frown,state_manipulation
R_AigZ4JUDCLRa39n,NA,1,good,smile,state_manipulation
R_AigZ4JUDCLRa39n,NA,1,bad,smile,state_manipulation
R_AigZ4JUDCLRa39n,NA,1,good,frown,state_manipulation
R_AigZ4JUDCLRa39n,NA,1,good,smile,state_manipulation
R_AigZ4JUDCLRa39n,NA,1,bad,smile,state_manipulation
R_AigZ4JUDCLRa39n,NA,1,good,frown,state_manipulation
R_3svNUSe2MGp1wxa,good,6,good,smile,state_manipulation
R_3svNUSe2MGp1wxa,bad,3,good,smile,state_manipulation
R_3svNUSe2MGp1wxa,no_info,4,good,smile,state_manipulation
R_3svNUSe2MGp1wxa,good,3,bad,smile,state_manipulation
R_3svNUSe2MGp1wxa,bad,2,bad,smile,state_manipulation
R_3svNUSe2MGp1wxa,no_info,1,bad,smile,state_manipulation
R_3svNUSe2MGp1wxa,good,1,good,frown,state_manipulation
R_3svNUSe2MGp1wxa,bad,1,good,frown,state_manipulation
R_3svNUSe2MGp1wxa,no_info,2,good,frown,state_manipulation
R_3svNUSe2MGp1wxa,good,2,bad,frown,state_manipulation
R_3svNUSe2MGp1wxa,bad,2,bad,frown,state_manipulation
R_3svNUSe2MGp1wxa,no_info,2,bad,frown,state_manipulation
R_3svNUSe2MGp1wxa,NA,1,good,smile,state_manipulation
R_3svNUSe2MGp1wxa,NA,1,bad,smile,state_manipulation
R_3svNUSe2MGp1wxa,NA,1,good,frown,state_manipulation
R_3svNUSe2MGp1wxa,NA,1,good,smile,state_manipulation
R_3svNUSe2MGp1wxa,NA,1,bad,smile,state_manipulation
R_3svNUSe2MGp1wxa,NA,1,good,frown,state_manipulation
R_3svNUSe2MGp1wxa,NA,1,good,smile,state_manipulation
R_3svNUSe2MGp1wxa,NA,1,bad,smile,state_manipulation
R_3svNUSe2MGp1wxa,NA,1,good,frown,state_manipulation
R_3svNUSe2MGp1wxa,NA,1,good,smile,state_manipulation
R_3svNUSe2MGp1wxa,NA,1,bad,smile,state_manipulation
R_3svNUSe2MGp1wxa,NA,1,good,frown,state_manipulation
R_2ztBJYH54JaTGwI,good,5,good,smile,state_manipulation
R_2ztBJYH54JaTGwI,bad,6,good,smile,state_manipulation
R_2ztBJYH54JaTGwI,no_info,6,good,smile,state_manipulation
R_2ztBJYH54JaTGwI,good,2,bad,smile,state_manipulation
R_2ztBJYH54JaTGwI,bad,2,bad,smile,state_manipulation
R_2ztBJYH54JaTGwI,no_info,1,bad,smile,state_manipulation
R_2ztBJYH54JaTGwI,good,1,good,frown,state_manipulation
R_2ztBJYH54JaTGwI,bad,1,good,frown,state_manipulation
R_2ztBJYH54JaTGwI,no_info,1,good,frown,state_manipulation
R_2ztBJYH54JaTGwI,good,1,bad,frown,state_manipulation
R_2ztBJYH54JaTGwI,bad,2,bad,frown,state_manipulation
R_2ztBJYH54JaTGwI,no_info,2,bad,frown,state_manipulation
R_2ztBJYH54JaTGwI,NA,1,good,smile,state_manipulation
R_2ztBJYH54JaTGwI,NA,1,bad,smile,state_manipulation
R_2ztBJYH54JaTGwI,NA,1,good,frown,state_manipulation
R_2ztBJYH54JaTGwI,NA,1,good,smile,state_manipulation
R_2ztBJYH54JaTGwI,NA,1,bad,smile,state_manipulation
R_2ztBJYH54JaTGwI,NA,1,good,frown,state_manipulation
R_2ztBJYH54JaTGwI,NA,1,good,smile,state_manipulation
R_2ztBJYH54JaTGwI,NA,1,bad,smile,state_manipulation
R_2ztBJYH54JaTGwI,NA,1,good,frown,state_manipulation
R_2ztBJYH54JaTGwI,NA,1,good,smile,state_manipulation
R_2ztBJYH54JaTGwI,NA,1,bad,smile,state_manipulation
R_2ztBJYH54JaTGwI,NA,1,good,frown,state_manipulation
R_2TRlQhzhcuJqSsl,good,6,good,smile,state_manipulation
R_2TRlQhzhcuJqSsl,bad,3,good,smile,state_manipulation
R_2TRlQhzhcuJqSsl,no_info,5,good,smile,state_manipulation
R_2TRlQhzhcuJqSsl,good,5,bad,smile,state_manipulation
R_2TRlQhzhcuJqSsl,bad,6,bad,smile,state_manipulation
R_2TRlQhzhcuJqSsl,no_info,6,bad,smile,state_manipulation
R_2TRlQhzhcuJqSsl,good,1,good,frown,state_manipulation
R_2TRlQhzhcuJqSsl,bad,1,good,frown,state_manipulation
R_2TRlQhzhcuJqSsl,no_info,1,good,frown,state_manipulation
R_2TRlQhzhcuJqSsl,good,1,bad,frown,state_manipulation
R_2TRlQhzhcuJqSsl,bad,1,bad,frown,state_manipulation
R_2TRlQhzhcuJqSsl,no_info,1,bad,frown,state_manipulation
R_2TRlQhzhcuJqSsl,NA,1,good,smile,state_manipulation
R_2TRlQhzhcuJqSsl,NA,1,bad,smile,state_manipulation
R_2TRlQhzhcuJqSsl,NA,1,good,frown,state_manipulation
R_2TRlQhzhcuJqSsl,NA,1,good,smile,state_manipulation
R_2TRlQhzhcuJqSsl,NA,1,bad,smile,state_manipulation
R_2TRlQhzhcuJqSsl,NA,1,good,frown,state_manipulation
R_2TRlQhzhcuJqSsl,NA,1,good,smile,state_manipulation
R_2TRlQhzhcuJqSsl,NA,1,bad,smile,state_manipulation
R_2TRlQhzhcuJqSsl,NA,1,good,frown,state_manipulation
R_2TRlQhzhcuJqSsl,NA,1,good,smile,state_manipulation
R_2TRlQhzhcuJqSsl,NA,1,bad,smile,state_manipulation
R_2TRlQhzhcuJqSsl,NA,1,good,frown,state_manipulation
R_26hHbHf56pviODk,good,6,good,smile,state_manipulation
R_26hHbHf56pviODk,bad,3,good,smile,state_manipulation
R_26hHbHf56pviODk,no_info,5,good,smile,state_manipulation
R_26hHbHf56pviODk,good,4,bad,smile,state_manipulation
R_26hHbHf56pviODk,bad,1,bad,smile,state_manipulation
R_26hHbHf56pviODk,no_info,3,bad,smile,state_manipulation
R_26hHbHf56pviODk,good,2,good,frown,state_manipulation
R_26hHbHf56pviODk,bad,1,good,frown,state_manipulation
R_26hHbHf56pviODk,no_info,1,good,frown,state_manipulation
R_26hHbHf56pviODk,good,1,bad,frown,state_manipulation
R_26hHbHf56pviODk,bad,1,bad,frown,state_manipulation
R_26hHbHf56pviODk,no_info,1,bad,frown,state_manipulation
R_26hHbHf56pviODk,NA,1,good,smile,state_manipulation
R_26hHbHf56pviODk,NA,1,bad,smile,state_manipulation
R_26hHbHf56pviODk,NA,1,good,frown,state_manipulation
R_26hHbHf56pviODk,NA,1,good,smile,state_manipulation
R_26hHbHf56pviODk,NA,1,bad,smile,state_manipulation
R_26hHbHf56pviODk,NA,1,good,frown,state_manipulation
R_26hHbHf56pviODk,NA,1,good,smile,state_manipulation
R_26hHbHf56pviODk,NA,1,bad,smile,state_manipulation
R_26hHbHf56pviODk,NA,1,good,frown,state_manipulation
R_26hHbHf56pviODk,NA,1,good,smile,state_manipulation
R_26hHbHf56pviODk,NA,1,bad,smile,state_manipulation
R_26hHbHf56pviODk,NA,1,good,frown,state_manipulation
R_XwhSSXcvoVhrz9v,good,4,good,smile,state_manipulation
R_XwhSSXcvoVhrz9v,bad,4,good,smile,state_manipulation
R_XwhSSXcvoVhrz9v,no_info,6,good,smile,state_manipulation
R_XwhSSXcvoVhrz9v,good,1,bad,smile,state_manipulation
R_XwhSSXcvoVhrz9v,bad,4,bad,smile,state_manipulation
R_XwhSSXcvoVhrz9v,no_info,4,bad,smile,state_manipulation
R_XwhSSXcvoVhrz9v,good,2,good,frown,state_manipulation
R_XwhSSXcvoVhrz9v,bad,1,good,frown,state_manipulation
R_XwhSSXcvoVhrz9v,no_info,5,good,frown,state_manipulation
R_XwhSSXcvoVhrz9v,good,1,bad,frown,state_manipulation
R_XwhSSXcvoVhrz9v,bad,1,bad,frown,state_manipulation
R_XwhSSXcvoVhrz9v,no_info,1,bad,frown,state_manipulation
R_XwhSSXcvoVhrz9v,NA,1,good,smile,state_manipulation
R_XwhSSXcvoVhrz9v,NA,1,bad,smile,state_manipulation
R_XwhSSXcvoVhrz9v,NA,1,good,frown,state_manipulation
R_XwhSSXcvoVhrz9v,NA,1,good,smile,state_manipulation
R_XwhSSXcvoVhrz9v,NA,1,bad,smile,state_manipulation
R_XwhSSXcvoVhrz9v,NA,1,good,frown,state_manipulation
R_XwhSSXcvoVhrz9v,NA,1,good,smile,state_manipulation
R_XwhSSXcvoVhrz9v,NA,1,bad,smile,state_manipulation
R_XwhSSXcvoVhrz9v,NA,1,good,frown,state_manipulation
R_XwhSSXcvoVhrz9v,NA,1,good,smile,state_manipulation
R_XwhSSXcvoVhrz9v,NA,1,bad,smile,state_manipulation
R_XwhSSXcvoVhrz9v,NA,1,good,frown,state_manipulation
R_2uKTaOJem9h1HDg,good,3,good,smile,state_manipulation
R_2uKTaOJem9h1HDg,bad,4,good,smile,state_manipulation
R_2uKTaOJem9h1HDg,no_info,5,good,smile,state_manipulation
R_2uKTaOJem9h1HDg,good,2,bad,smile,state_manipulation
R_2uKTaOJem9h1HDg,bad,3,bad,smile,state_manipulation
R_2uKTaOJem9h1HDg,no_info,3,bad,smile,state_manipulation
R_2uKTaOJem9h1HDg,good,3,good,frown,state_manipulation
R_2uKTaOJem9h1HDg,bad,1,good,frown,state_manipulation
R_2uKTaOJem9h1HDg,no_info,3,good,frown,state_manipulation
R_2uKTaOJem9h1HDg,good,3,bad,frown,state_manipulation
R_2uKTaOJem9h1HDg,bad,2,bad,frown,state_manipulation
R_2uKTaOJem9h1HDg,no_info,3,bad,frown,state_manipulation
R_2uKTaOJem9h1HDg,NA,1,good,smile,state_manipulation
R_2uKTaOJem9h1HDg,NA,1,bad,smile,state_manipulation
R_2uKTaOJem9h1HDg,NA,1,good,frown,state_manipulation
R_2uKTaOJem9h1HDg,NA,1,good,smile,state_manipulation
R_2uKTaOJem9h1HDg,NA,1,bad,smile,state_manipulation
R_2uKTaOJem9h1HDg,NA,1,good,frown,state_manipulation
R_2uKTaOJem9h1HDg,NA,1,good,smile,state_manipulation
R_2uKTaOJem9h1HDg,NA,1,bad,smile,state_manipulation
R_2uKTaOJem9h1HDg,NA,1,good,frown,state_manipulation
R_2uKTaOJem9h1HDg,NA,1,good,smile,state_manipulation
R_2uKTaOJem9h1HDg,NA,1,bad,smile,state_manipulation
R_2uKTaOJem9h1HDg,NA,1,good,frown,state_manipulation
R_3sHWTi5WqfJTNNn,good,4,good,smile,state_manipulation
R_3sHWTi5WqfJTNNn,bad,1,good,smile,state_manipulation
R_3sHWTi5WqfJTNNn,no_info,4,good,smile,state_manipulation
R_3sHWTi5WqfJTNNn,good,4,bad,smile,state_manipulation
R_3sHWTi5WqfJTNNn,bad,2,bad,smile,state_manipulation
R_3sHWTi5WqfJTNNn,no_info,3,bad,smile,state_manipulation
R_3sHWTi5WqfJTNNn,good,2,good,frown,state_manipulation
R_3sHWTi5WqfJTNNn,bad,1,good,frown,state_manipulation
R_3sHWTi5WqfJTNNn,no_info,1,good,frown,state_manipulation
R_3sHWTi5WqfJTNNn,good,2,bad,frown,state_manipulation
R_3sHWTi5WqfJTNNn,bad,1,bad,frown,state_manipulation
R_3sHWTi5WqfJTNNn,no_info,2,bad,frown,state_manipulation
R_3sHWTi5WqfJTNNn,NA,1,good,smile,state_manipulation
R_3sHWTi5WqfJTNNn,NA,1,bad,smile,state_manipulation
R_3sHWTi5WqfJTNNn,NA,1,good,frown,state_manipulation
R_3sHWTi5WqfJTNNn,NA,1,good,smile,state_manipulation
R_3sHWTi5WqfJTNNn,NA,1,bad,smile,state_manipulation
R_3sHWTi5WqfJTNNn,NA,1,good,frown,state_manipulation
R_3sHWTi5WqfJTNNn,NA,1,good,smile,state_manipulation
R_3sHWTi5WqfJTNNn,NA,1,bad,smile,state_manipulation
R_3sHWTi5WqfJTNNn,NA,1,good,frown,state_manipulation
R_3sHWTi5WqfJTNNn,NA,1,good,smile,state_manipulation
R_3sHWTi5WqfJTNNn,NA,1,bad,smile,state_manipulation
R_3sHWTi5WqfJTNNn,NA,1,good,frown,state_manipulation
R_2P26KZkTL87EQAy,good,4,good,smile,state_manipulation
R_2P26KZkTL87EQAy,bad,3,good,smile,state_manipulation
R_2P26KZkTL87EQAy,no_info,5,good,smile,state_manipulation
R_2P26KZkTL87EQAy,good,4,bad,smile,state_manipulation
R_2P26KZkTL87EQAy,bad,2,bad,smile,state_manipulation
R_2P26KZkTL87EQAy,no_info,2,bad,smile,state_manipulation
R_2P26KZkTL87EQAy,good,3,good,frown,state_manipulation
R_2P26KZkTL87EQAy,bad,2,good,frown,state_manipulation
R_2P26KZkTL87EQAy,no_info,2,good,frown,state_manipulation
R_2P26KZkTL87EQAy,good,2,bad,frown,state_manipulation
R_2P26KZkTL87EQAy,bad,1,bad,frown,state_manipulation
R_2P26KZkTL87EQAy,no_info,2,bad,frown,state_manipulation
R_2P26KZkTL87EQAy,NA,1,good,smile,state_manipulation
R_2P26KZkTL87EQAy,NA,1,bad,smile,state_manipulation
R_2P26KZkTL87EQAy,NA,1,good,frown,state_manipulation
R_2P26KZkTL87EQAy,NA,1,good,smile,state_manipulation
R_2P26KZkTL87EQAy,NA,1,bad,smile,state_manipulation
R_2P26KZkTL87EQAy,NA,1,good,frown,state_manipulation
R_2P26KZkTL87EQAy,NA,1,good,smile,state_manipulation
R_2P26KZkTL87EQAy,NA,1,bad,smile,state_manipulation
R_2P26KZkTL87EQAy,NA,1,good,frown,state_manipulation
R_2P26KZkTL87EQAy,NA,1,good,smile,state_manipulation
R_2P26KZkTL87EQAy,NA,1,bad,smile,state_manipulation
R_2P26KZkTL87EQAy,NA,1,good,frown,state_manipulation
R_50aCZ0SqsnXB0fD,good,6,good,smile,state_manipulation
R_50aCZ0SqsnXB0fD,bad,6,good,smile,state_manipulation
R_50aCZ0SqsnXB0fD,no_info,6,good,smile,state_manipulation
R_50aCZ0SqsnXB0fD,good,5,bad,smile,state_manipulation
R_50aCZ0SqsnXB0fD,bad,5,bad,smile,state_manipulation
R_50aCZ0SqsnXB0fD,no_info,5,bad,smile,state_manipulation
R_50aCZ0SqsnXB0fD,good,1,good,frown,state_manipulation
R_50aCZ0SqsnXB0fD,bad,1,good,frown,state_manipulation
R_50aCZ0SqsnXB0fD,no_info,1,good,frown,state_manipulation
R_50aCZ0SqsnXB0fD,good,2,bad,frown,state_manipulation
R_50aCZ0SqsnXB0fD,bad,1,bad,frown,state_manipulation
R_50aCZ0SqsnXB0fD,no_info,1,bad,frown,state_manipulation
R_50aCZ0SqsnXB0fD,NA,1,good,smile,state_manipulation
R_50aCZ0SqsnXB0fD,NA,1,bad,smile,state_manipulation
R_50aCZ0SqsnXB0fD,NA,1,good,frown,state_manipulation
R_50aCZ0SqsnXB0fD,NA,1,good,smile,state_manipulation
R_50aCZ0SqsnXB0fD,NA,1,bad,smile,state_manipulation
R_50aCZ0SqsnXB0fD,NA,1,good,frown,state_manipulation
R_50aCZ0SqsnXB0fD,NA,1,good,smile,state_manipulation
R_50aCZ0SqsnXB0fD,NA,1,bad,smile,state_manipulation
R_50aCZ0SqsnXB0fD,NA,1,good,frown,state_manipulation
R_50aCZ0SqsnXB0fD,NA,1,good,smile,state_manipulation
R_50aCZ0SqsnXB0fD,NA,1,bad,smile,state_manipulation
R_50aCZ0SqsnXB0fD,NA,1,good,frown,state_manipulation
R_SZEtghbIlFmdikV,good,6,good,smile,state_manipulation
R_SZEtghbIlFmdikV,bad,2,good,smile,state_manipulation
R_SZEtghbIlFmdikV,no_info,3,good,smile,state_manipulation
R_SZEtghbIlFmdikV,good,6,bad,smile,state_manipulation
R_SZEtghbIlFmdikV,bad,2,bad,smile,state_manipulation
R_SZEtghbIlFmdikV,no_info,5,bad,smile,state_manipulation
R_SZEtghbIlFmdikV,good,1,good,frown,state_manipulation
R_SZEtghbIlFmdikV,bad,1,good,frown,state_manipulation
R_SZEtghbIlFmdikV,no_info,1,good,frown,state_manipulation
R_SZEtghbIlFmdikV,good,2,bad,frown,state_manipulation
R_SZEtghbIlFmdikV,bad,1,bad,frown,state_manipulation
R_SZEtghbIlFmdikV,no_info,3,bad,frown,state_manipulation
R_SZEtghbIlFmdikV,NA,1,good,smile,state_manipulation
R_SZEtghbIlFmdikV,NA,1,bad,smile,state_manipulation
R_SZEtghbIlFmdikV,NA,1,good,frown,state_manipulation
R_SZEtghbIlFmdikV,NA,1,good,smile,state_manipulation
R_SZEtghbIlFmdikV,NA,1,bad,smile,state_manipulation
R_SZEtghbIlFmdikV,NA,1,good,frown,state_manipulation
R_SZEtghbIlFmdikV,NA,1,good,smile,state_manipulation
R_SZEtghbIlFmdikV,NA,1,bad,smile,state_manipulation
R_SZEtghbIlFmdikV,NA,1,good,frown,state_manipulation
R_SZEtghbIlFmdikV,NA,1,good,smile,state_manipulation
R_SZEtghbIlFmdikV,NA,1,bad,smile,state_manipulation
R_SZEtghbIlFmdikV,NA,1,good,frown,state_manipulation
R_2AKLCKxrBCYUvGf,good,6,good,smile,state_manipulation
R_2AKLCKxrBCYUvGf,bad,5,good,smile,state_manipulation
R_2AKLCKxrBCYUvGf,no_info,4,good,smile,state_manipulation
R_2AKLCKxrBCYUvGf,good,3,bad,smile,state_manipulation
R_2AKLCKxrBCYUvGf,bad,3,bad,smile,state_manipulation
R_2AKLCKxrBCYUvGf,no_info,3,bad,smile,state_manipulation
R_2AKLCKxrBCYUvGf,good,1,good,frown,state_manipulation
R_2AKLCKxrBCYUvGf,bad,1,good,frown,state_manipulation
R_2AKLCKxrBCYUvGf,no_info,1,good,frown,state_manipulation
R_2AKLCKxrBCYUvGf,good,1,bad,frown,state_manipulation
R_2AKLCKxrBCYUvGf,bad,1,bad,frown,state_manipulation
R_2AKLCKxrBCYUvGf,no_info,1,bad,frown,state_manipulation
R_2AKLCKxrBCYUvGf,NA,1,good,smile,state_manipulation
R_2AKLCKxrBCYUvGf,NA,1,bad,smile,state_manipulation
R_2AKLCKxrBCYUvGf,NA,1,good,frown,state_manipulation
R_2AKLCKxrBCYUvGf,NA,1,good,smile,state_manipulation
R_2AKLCKxrBCYUvGf,NA,1,bad,smile,state_manipulation
R_2AKLCKxrBCYUvGf,NA,1,good,frown,state_manipulation
R_2AKLCKxrBCYUvGf,NA,1,good,smile,state_manipulation
R_2AKLCKxrBCYUvGf,NA,1,bad,smile,state_manipulation
R_2AKLCKxrBCYUvGf,NA,1,good,frown,state_manipulation
R_2AKLCKxrBCYUvGf,NA,1,good,smile,state_manipulation
R_2AKLCKxrBCYUvGf,NA,1,bad,smile,state_manipulation
R_2AKLCKxrBCYUvGf,NA,1,good,frown,state_manipulation
R_2EtvR5DI6KeRPka,good,4,good,smile,state_manipulation
R_2EtvR5DI6KeRPka,bad,3,good,smile,state_manipulation
R_2EtvR5DI6KeRPka,no_info,6,good,smile,state_manipulation
R_2EtvR5DI6KeRPka,good,2,bad,smile,state_manipulation
R_2EtvR5DI6KeRPka,bad,2,bad,smile,state_manipulation
R_2EtvR5DI6KeRPka,no_info,3,bad,smile,state_manipulation
R_2EtvR5DI6KeRPka,good,2,good,frown,state_manipulation
R_2EtvR5DI6KeRPka,bad,1,good,frown,state_manipulation
R_2EtvR5DI6KeRPka,no_info,2,good,frown,state_manipulation
R_2EtvR5DI6KeRPka,good,1,bad,frown,state_manipulation
R_2EtvR5DI6KeRPka,bad,1,bad,frown,state_manipulation
R_2EtvR5DI6KeRPka,no_info,1,bad,frown,state_manipulation
R_2EtvR5DI6KeRPka,NA,1,good,smile,state_manipulation
R_2EtvR5DI6KeRPka,NA,1,bad,smile,state_manipulation
R_2EtvR5DI6KeRPka,NA,1,good,frown,state_manipulation
R_2EtvR5DI6KeRPka,NA,1,good,smile,state_manipulation
R_2EtvR5DI6KeRPka,NA,1,bad,smile,state_manipulation
R_2EtvR5DI6KeRPka,NA,1,good,frown,state_manipulation
R_2EtvR5DI6KeRPka,NA,1,good,smile,state_manipulation
R_2EtvR5DI6KeRPka,NA,1,bad,smile,state_manipulation
R_2EtvR5DI6KeRPka,NA,1,good,frown,state_manipulation
R_2EtvR5DI6KeRPka,NA,1,good,smile,state_manipulation
R_2EtvR5DI6KeRPka,NA,1,bad,smile,state_manipulation
R_2EtvR5DI6KeRPka,NA,1,good,frown,state_manipulation
R_cRSl4n2KOhAbmEx,good,6,good,smile,state_manipulation
R_cRSl4n2KOhAbmEx,bad,6,good,smile,state_manipulation
R_cRSl4n2KOhAbmEx,no_info,5,good,smile,state_manipulation
R_cRSl4n2KOhAbmEx,good,3,bad,smile,state_manipulation
R_cRSl4n2KOhAbmEx,bad,2,bad,smile,state_manipulation
R_cRSl4n2KOhAbmEx,no_info,3,bad,smile,state_manipulation
R_cRSl4n2KOhAbmEx,good,2,good,frown,state_manipulation
R_cRSl4n2KOhAbmEx,bad,2,good,frown,state_manipulation
R_cRSl4n2KOhAbmEx,no_info,3,good,frown,state_manipulation
R_cRSl4n2KOhAbmEx,good,1,bad,frown,state_manipulation
R_cRSl4n2KOhAbmEx,bad,1,bad,frown,state_manipulation
R_cRSl4n2KOhAbmEx,no_info,1,bad,frown,state_manipulation
R_cRSl4n2KOhAbmEx,NA,1,good,smile,state_manipulation
R_cRSl4n2KOhAbmEx,NA,1,bad,smile,state_manipulation
R_cRSl4n2KOhAbmEx,NA,1,good,frown,state_manipulation
R_cRSl4n2KOhAbmEx,NA,1,good,smile,state_manipulation
R_cRSl4n2KOhAbmEx,NA,1,bad,smile,state_manipulation
R_cRSl4n2KOhAbmEx,NA,1,good,frown,state_manipulation
R_cRSl4n2KOhAbmEx,NA,1,good,smile,state_manipulation
R_cRSl4n2KOhAbmEx,NA,1,bad,smile,state_manipulation
R_cRSl4n2KOhAbmEx,NA,1,good,frown,state_manipulation
R_cRSl4n2KOhAbmEx,NA,1,good,smile,state_manipulation
R_cRSl4n2KOhAbmEx,NA,1,bad,smile,state_manipulation
R_cRSl4n2KOhAbmEx,NA,1,good,frown,state_manipulation
R_28YUkkPKfm6ygcu,good,6,good,smile,state_manipulation
R_28YUkkPKfm6ygcu,bad,4,good,smile,state_manipulation
R_28YUkkPKfm6ygcu,no_info,6,good,smile,state_manipulation
R_28YUkkPKfm6ygcu,good,6,bad,smile,state_manipulation
R_28YUkkPKfm6ygcu,bad,6,bad,smile,state_manipulation
R_28YUkkPKfm6ygcu,no_info,5,bad,smile,state_manipulation
R_28YUkkPKfm6ygcu,good,1,good,frown,state_manipulation
R_28YUkkPKfm6ygcu,bad,3,good,frown,state_manipulation
R_28YUkkPKfm6ygcu,no_info,1,good,frown,state_manipulation
R_28YUkkPKfm6ygcu,good,1,bad,frown,state_manipulation
R_28YUkkPKfm6ygcu,bad,1,bad,frown,state_manipulation
R_28YUkkPKfm6ygcu,no_info,1,bad,frown,state_manipulation
R_28YUkkPKfm6ygcu,NA,1,good,smile,state_manipulation
R_28YUkkPKfm6ygcu,NA,1,bad,smile,state_manipulation
R_28YUkkPKfm6ygcu,NA,1,good,frown,state_manipulation
R_28YUkkPKfm6ygcu,NA,1,good,smile,state_manipulation
R_28YUkkPKfm6ygcu,NA,1,bad,smile,state_manipulation
R_28YUkkPKfm6ygcu,NA,1,good,frown,state_manipulation
R_28YUkkPKfm6ygcu,NA,1,good,smile,state_manipulation
R_28YUkkPKfm6ygcu,NA,1,bad,smile,state_manipulation
R_28YUkkPKfm6ygcu,NA,1,good,frown,state_manipulation
R_28YUkkPKfm6ygcu,NA,1,good,smile,state_manipulation
R_28YUkkPKfm6ygcu,NA,1,bad,smile,state_manipulation
R_28YUkkPKfm6ygcu,NA,1,good,frown,state_manipulation
R_3HFC208dIvIXWAQ,good,6,good,smile,state_manipulation
R_3HFC208dIvIXWAQ,bad,6,good,smile,state_manipulation
R_3HFC208dIvIXWAQ,no_info,5,good,smile,state_manipulation
R_3HFC208dIvIXWAQ,good,4,bad,smile,state_manipulation
R_3HFC208dIvIXWAQ,bad,3,bad,smile,state_manipulation
R_3HFC208dIvIXWAQ,no_info,1,bad,smile,state_manipulation
R_3HFC208dIvIXWAQ,good,1,good,frown,state_manipulation
R_3HFC208dIvIXWAQ,bad,2,good,frown,state_manipulation
R_3HFC208dIvIXWAQ,no_info,1,good,frown,state_manipulation
R_3HFC208dIvIXWAQ,good,2,bad,frown,state_manipulation
R_3HFC208dIvIXWAQ,bad,2,bad,frown,state_manipulation
R_3HFC208dIvIXWAQ,no_info,1,bad,frown,state_manipulation
R_3HFC208dIvIXWAQ,NA,1,good,smile,state_manipulation
R_3HFC208dIvIXWAQ,NA,1,bad,smile,state_manipulation
R_3HFC208dIvIXWAQ,NA,1,good,frown,state_manipulation
R_3HFC208dIvIXWAQ,NA,1,good,smile,state_manipulation
R_3HFC208dIvIXWAQ,NA,1,bad,smile,state_manipulation
R_3HFC208dIvIXWAQ,NA,1,good,frown,state_manipulation
R_3HFC208dIvIXWAQ,NA,1,good,smile,state_manipulation
R_3HFC208dIvIXWAQ,NA,1,bad,smile,state_manipulation
R_3HFC208dIvIXWAQ,NA,1,good,frown,state_manipulation
R_3HFC208dIvIXWAQ,NA,1,good,smile,state_manipulation
R_3HFC208dIvIXWAQ,NA,1,bad,smile,state_manipulation
R_3HFC208dIvIXWAQ,NA,1,good,frown,state_manipulation
R_3p3YcUP0fIjzoGK,good,4,good,smile,state_manipulation
R_3p3YcUP0fIjzoGK,bad,4,good,smile,state_manipulation
R_3p3YcUP0fIjzoGK,no_info,5,good,smile,state_manipulation
R_3p3YcUP0fIjzoGK,good,2,bad,smile,state_manipulation
R_3p3YcUP0fIjzoGK,bad,2,bad,smile,state_manipulation
R_3p3YcUP0fIjzoGK,no_info,2,bad,smile,state_manipulation
R_3p3YcUP0fIjzoGK,good,3,good,frown,state_manipulation
R_3p3YcUP0fIjzoGK,bad,1,good,frown,state_manipulation
R_3p3YcUP0fIjzoGK,no_info,2,good,frown,state_manipulation
R_3p3YcUP0fIjzoGK,good,1,bad,frown,state_manipulation
R_3p3YcUP0fIjzoGK,bad,1,bad,frown,state_manipulation
R_3p3YcUP0fIjzoGK,no_info,1,bad,frown,state_manipulation
R_3p3YcUP0fIjzoGK,NA,1,good,smile,state_manipulation
R_3p3YcUP0fIjzoGK,NA,1,bad,smile,state_manipulation
R_3p3YcUP0fIjzoGK,NA,1,good,frown,state_manipulation
R_3p3YcUP0fIjzoGK,NA,1,good,smile,state_manipulation
R_3p3YcUP0fIjzoGK,NA,1,bad,smile,state_manipulation
R_3p3YcUP0fIjzoGK,NA,1,good,frown,state_manipulation
R_3p3YcUP0fIjzoGK,NA,1,good,smile,state_manipulation
R_3p3YcUP0fIjzoGK,NA,1,bad,smile,state_manipulation
