iter,model,chain,manipulation, manipulation_level, parameter,utt,emo,value,prob,score
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,socGoal,bad,frown,3,0.12505475595075627,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,socGoal,bad,frown,4,0.000024928588112840077,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,bad,frown,1,0.04594586192060053,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,bad,frown,2,0.1804698907198329,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,bad,frown,3,0.3008060558579343,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,infGoal,bad,frown,4,0.4727781915016322,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,state_manipulation,no_info,emoComm,bad,frown,true,0.5371604860697973,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,smile,1,0.02168694731238209,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,smile,2,0.050304279886035044,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,smile,3,0.08442104102171144,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,smile,4,0.28119934622688536,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,smile,5,0.2810994083089846,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,smile,6,0.2812889772440015,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,good,smile,1,0.2440160810416629,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,good,smile,2,0.2754261902311732,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,good,smile,3,0.26777339146279056,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,good,smile,4,0.2127843372643734,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,good,smile,1,0.04720271838866215,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,good,smile,2,0.18227261430566988,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,good,smile,3,0.3648255563157342,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,good,smile,4,0.4056991109899337,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,emoComm,good,smile,true,0.545157827462154,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,bad,smile,1,0.004970407143525788,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,bad,smile,2,0.006044601714696423,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,bad,smile,3,0.9830238007994245,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,bad,smile,4,0.0018847079970552652,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,bad,smile,5,0.003075633463116163,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,bad,smile,6,0.001000848882181867,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,bad,smile,1,0.30742381241112515,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,bad,smile,2,0.4086077464564077,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,bad,smile,3,0.2839684409733342,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,bad,smile,4,1.5913310545429894e-10,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,bad,smile,1,0.020904323751607848,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,bad,smile,2,0.0604939199521098,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,bad,smile,3,0.374334951363853,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,bad,smile,4,0.5442668049324295,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,emoComm,bad,smile,true,0.37091675681664016,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,frown,1,0.5041046897883078,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,frown,2,0.36177059153060764,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,frown,3,0.1320926061488616,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,frown,4,0.0007175197497569551,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,frown,5,0.0006419950526729935,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,good,frown,6,0.0006725977297931493,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,good,frown,1,0.02309984375965697,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,good,frown,2,0.14401759219703886,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,good,frown,3,0.3827256709314421,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,good,frown,4,0.450156893111862,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,good,frown,1,0.08511226618108865,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,good,frown,2,0.2670015616671724,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,good,frown,3,0.4066597622825502,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,good,frown,4,0.24122640986918878,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,emoComm,good,frown,true,0.18784249554365232,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,bad,frown,1,0.4107252136628691,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,bad,frown,2,0.3928264542030551,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,bad,frown,3,0.1964063726297736,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,bad,frown,4,0.000013993105669956654,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,bad,frown,5,0.00002121151453323323,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,state,bad,frown,6,0.000006754884099159396,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,bad,frown,1,0.46261779734000835,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,bad,frown,2,0.38029851223437866,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,bad,frown,3,0.15704981381611943,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,socGoal,bad,frown,4,0.00003387660949367104,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,bad,frown,1,0.005465487632072643,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,bad,frown,2,0.08460416828224497,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,bad,frown,3,0.32180527009335763,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,infGoal,bad,frown,4,0.5881250739923247,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,inf,emoComm,bad,frown,true,0.5256926853122474,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,good,smile,1,0.0396426953748597,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,good,smile,2,0.06764562435767407,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,good,smile,3,0.1143217229538145,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,good,smile,4,0.2594724570108876,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,good,smile,5,0.25920981046721153,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,good,smile,6,0.25970768983555276,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,socGoal,good,smile,1,0.1792949269804307,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,socGoal,good,smile,2,0.24140679548677615,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,socGoal,good,smile,3,0.28469281601383073,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,socGoal,good,smile,4,0.29460546151896255,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,infGoal,good,smile,1,0.16143525728253605,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,infGoal,good,smile,2,0.25073129125867616,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,infGoal,good,smile,3,0.2999782345713506,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,infGoal,good,smile,4,0.28785521688743726,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,emoComm,good,smile,true,0.5657442585331162,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,bad,smile,1,0.015697539102218664,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,bad,smile,2,0.017844422866593254,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,bad,smile,3,0.9449630332373382,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,bad,smile,4,0.006795926248095908,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,bad,smile,5,0.011090193137800804,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,bad,smile,6,0.0036088854079531158,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,socGoal,bad,smile,1,0.3374278768053653,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,socGoal,bad,smile,2,0.37229773944828476,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,socGoal,bad,smile,3,0.2902743835242366,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,socGoal,bad,smile,4,2.2211313839605985e-10,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,infGoal,bad,smile,1,0.0753773224843536,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,infGoal,bad,smile,2,0.08710278736982903,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,infGoal,bad,smile,3,0.3433164047152656,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,infGoal,bad,smile,4,0.4942034854305517,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,emoComm,bad,smile,true,0.4111186159325142,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,good,frown,1,0.4796828049670246,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,good,frown,2,0.37709377088170787,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,good,frown,3,0.13913469260503317,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,good,frown,4,0.001443145020896074,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,good,frown,5,0.0012919107954889194,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,good,frown,6,0.0013536757298491576,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,socGoal,good,frown,1,0.04650317277024679,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,socGoal,good,frown,2,0.1643045405243305,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,socGoal,good,frown,3,0.3365659468649772,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,socGoal,good,frown,4,0.4526263398404454,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,infGoal,good,frown,1,0.22007823774293145,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,infGoal,good,frown,2,0.29446201092070423,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,infGoal,good,frown,3,0.29744875969018614,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,infGoal,good,frown,4,0.18801099164617827,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,emoComm,good,frown,true,0.15160875531620333,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,bad,frown,1,0.4205942020479968,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,bad,frown,2,0.3919548820968688,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,bad,frown,3,0.18728784424336412,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,bad,frown,4,0.00005438287065618696,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,bad,frown,5,0.00008243652827964904,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,state,bad,frown,6,0.000026252212834412047,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,socGoal,bad,frown,1,0.45842950244262626,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,socGoal,bad,frown,2,0.36751187742050045,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,socGoal,bad,frown,3,0.17400765689113243,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,socGoal,bad,frown,4,0.00005096324574074815,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,infGoal,bad,frown,1,0.021241096435527653,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,infGoal,bad,frown,2,0.13277533854098106,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,infGoal,bad,frown,3,0.31053275030705224,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,infGoal,bad,frown,4,0.5354508147164391,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,soc,emoComm,bad,frown,true,0.5190675050061611,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,good,smile,1,0.09267083284433936,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,good,smile,2,0.10476815709638372,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,good,smile,3,0.17140234263896265,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,good,smile,4,0.21038617235325227,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,good,smile,5,0.21038624111787096,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,good,smile,6,0.21038625394919108,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,socGoal,good,smile,1,0.000005384831936883085,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,socGoal,good,smile,2,0.003731938355982318,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,socGoal,good,smile,3,0.21045520720610536,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,socGoal,good,smile,4,0.7858074696059755,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,infGoal,good,smile,1,0.006155805870367655,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,infGoal,good,smile,2,0.5009307591285719,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,infGoal,good,smile,3,0.48780772906266834,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,infGoal,good,smile,4,0.005105705938392198,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,emoComm,good,smile,true,0.6178122959972911,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,bad,smile,1,0.005875097317732577,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,bad,smile,2,0.010278696994499448,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,bad,smile,3,0.9838432774481152,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,bad,smile,4,9.257993629153671e-7,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,bad,smile,5,0.0000015108069660429393,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,bad,smile,6,4.916333239921701e-7,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,socGoal,bad,smile,1,0.0009992686217543444,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,socGoal,bad,smile,2,0.651282739777483,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,socGoal,bad,smile,3,0.3477179905592257,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,socGoal,bad,smile,4,1.0415371123550703e-9,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,infGoal,bad,smile,1,0.000010268545400232497,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,infGoal,bad,smile,2,0.01668343100467648,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,infGoal,bad,smile,3,0.6325828333984423,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,infGoal,bad,smile,4,0.3507234670514809,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,emoComm,bad,smile,true,0.6153447041891996,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,good,frown,1,0.4438771034014479,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,good,frown,2,0.4075992996401739,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,good,frown,3,0.14852265506372708,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,good,frown,4,5.090059334801119e-7,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,good,frown,5,2.40051042353546e-7,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,good,frown,6,1.9283767499308602e-7,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,socGoal,good,frown,1,4.650629925923459e-8,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,socGoal,good,frown,2,0.0025763524930026236,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,socGoal,good,frown,3,0.24516857862036381,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,socGoal,good,frown,4,0.7522550223803344,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,infGoal,good,frown,1,0.0058743173620683375,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,infGoal,good,frown,2,0.478503214058533,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,infGoal,good,frown,3,0.5091834320858486,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,infGoal,good,frown,4,0.006439036493550023,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,emoComm,good,frown,true,0.04183822919902121,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,bad,frown,1,0.7900861166042401,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,bad,frown,2,0.17710664601151094,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,bad,frown,3,0.0328072223861079,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,bad,frown,4,5.001740974786931e-9,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,bad,frown,5,7.581912399134656e-9,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,state,bad,frown,6,2.4144876323803557e-9,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,socGoal,bad,frown,1,0.0010411968004434688,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,socGoal,bad,frown,2,0.29525004258343784,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,socGoal,bad,frown,3,0.7035474182472636,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,socGoal,bad,frown,4,0.00016134236885507818,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,infGoal,bad,frown,1,0.000001953601588943934,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,infGoal,bad,frown,2,0.04777279639899437,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,infGoal,bad,frown,3,0.8140022204936085,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,infGoal,bad,frown,4,0.13822302950580823,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,goal_manipulation,no_info,emoComm,bad,frown,true,0.4832940349494885,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,good,smile,1,0.0644428353899432,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,good,smile,2,0.0944177474015869,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,good,smile,3,0.12717957441873567,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,good,smile,4,0.23799314362422333,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,good,smile,5,0.2375234500394996,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,good,smile,6,0.23844324912601125,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,socGoal,good,smile,1,0.18803583191999168,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,socGoal,good,smile,2,0.23607077183369188,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,socGoal,good,smile,3,0.2710060411710579,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,socGoal,good,smile,4,0.30488735507525855,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,infGoal,good,smile,1,0.28967914214302815,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,infGoal,good,smile,2,0.26995262100391115,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,infGoal,good,smile,3,0.23712475132274424,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,infGoal,good,smile,4,0.20324348553031643,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,emoComm,good,smile,true,0.7480226666926276,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,bad,smile,1,0.04878583235716652,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,bad,smile,2,0.05368795031254718,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,bad,smile,3,0.8468921470467128,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,bad,smile,4,0.015996784857280125,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,bad,smile,5,0.02613140184312157,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,bad,smile,6,0.008505883583171829,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,socGoal,bad,smile,1,0.4172598937240608,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,socGoal,bad,smile,2,0.32441623121158664,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,socGoal,bad,smile,3,0.25832387493849257,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,socGoal,bad,smile,4,1.258599530183208e-10,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,infGoal,bad,smile,1,0.20725127669154036,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,infGoal,bad,smile,2,0.10287507113238391,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,infGoal,bad,smile,3,0.3160642831357448,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,infGoal,bad,smile,4,0.37380936904033096,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,emoComm,bad,smile,true,0.6200489101792918,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,good,frown,1,0.5066056132735263,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,good,frown,2,0.34764345813531544,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,good,frown,3,0.13142288756431644,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,good,frown,4,0.005056368663992164,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,good,frown,5,0.0045274754974507034,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,state,good,frown,6,0.004744196865399119,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,socGoal,good,frown,1,0.10975542257336111,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,socGoal,good,frown,2,0.19410626707275813,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,socGoal,good,frown,3,0.3020370085940543,15.627555750471647
1,Mb7_UttBalEmoTruBal,1,emoIsComm_manipulation,comm,socGoal,good,frown,4,0.3941013017598265,15.627555750471647
